#FORMAT: BEACON
#VERSION: 3.0
#FEED: http://purl.org/pressemappe20/beaconlist/pe
#LINK: http://www.w3.org/2000/01/rdf-schema#seeAlso
#TARGET: http://purl.org/pressemappe20/folder/pe/{ID}
#COMMENT: deprecated target: http://webopac.hwwa.de/digiview/DigiView_PND.cfm?GND={ID}
#PREFIX: http://d-nb.info/gnd/{ID}/about/html
#CONTACT: Max-Michael Wannags <Pressemappe20@zbw.eu> (Beacon: Pressemappe20@zbw.eu)
#MESSAGE: Digitalisierung der Pressearchive von HWWA und IfW (DFG-Projekt 2004-2007)
#INSTITUTION: ZBW Leibniz-Informationszentrum Wirtschaft - Pressearchive von HWWA und IfW
#TITLE: Beaconlist about published persons in pressemappe20
#COMMENT: All GND-ID's: 4275. First column: GND-ID; second column: hits in PM20; third column: target-ID
#COMMENT: not all PM20 hits are freely online documents
#TIMESTAMP: Tue Sep 12 16:06:10 2017
#REVISIT: Wed Oct 18 15:02:34 2017
116233087 | 9 | 002094
116234628 | 12 | 004298
116235489 | 24 | 009815
116238011 | 12 | 002130
116238550 | 4 | 002140
116240946 | 16 | 004318
116241748 | 6 | 002147
116241802 | 5 | 002149
116241918 | 4 | 002153
116248904 | 13 | 061606
116249196 | 34 | 022954
116249609 | 13 | 022951
11625162X | 8 | 004355
11625470X | 4 | 009869
116259655 | 8 | 009886
116260750 | 14 | 061605
116263709 | 7 | 000297
116266880 | 7 | 047617
116269952 | 3 | 023751
11627266X | 15 | 002262
116273356 | 4 | 009944
116273410 | 51 | 009946
116286490 | 27 | 000348
116289759 | 22 | 047806
116291222 | 8 | 023767
116291338 | 5 | 023766
116292059 | 9 | 023764
116292806 | 7 | 010012
116296666 | 23 | 000438
116299215 | 5 | 000467
116301147 | 7 | 010045
116301821 | 2 | 010052
116301996 | 3 | 010053
11630216X | 7 | 010054
116302526 | 2 | 000473
116302720 | 9 | 042397
116303050 | 6 | 000477
116309024 | 15 | 010088
116312440 | 25 | 047491
116318163 | 41 | 013977
116319011 | 9 | 023950
116320931 | 7 | 023946
116327790 | 10 | 014105
116327820 | 15 | 014106
116328932 | 5 | 004444
116335262 | 4 | 004458
11633553X | 7 | 014136
116337427 | 27 | 014157
116346531 | 9 | 047804
11634766X | 17 | 004461
116353317 | 10 | 000658
116354496 | 2 | 010316
116357274 | 26 | 004501
116364718 | 13 | 006902
116367636 | 8 | 014222
116367687 | 18 | 014226
116371021 | 4 | 006922
116373555 | 7 | 014255
116377976 | 9 | 010322
116379588 | 23 | 006934
116384751 | 11 | 002319
116391405 | 6 | 014308
116393289 | 6 | 006966
116397411 | 4 | 014324
116408286 | 7 | 004537
116408510 | 6 | 004539
116414855 | 57 | 002389
116415312 | 27 | 002391
116419008 | 5 | 004578
116420030 | 20 | 014376
116420537 | 74 | 014377
116420979 | 6 | 007004
116421002 | 5 | 007007
116423269 | 6 | 014389
116424974 | 14 | 004584
116426357 | 4 | 004596
116427175 | 3 | 004602
116433728 | 14 | 004951
116439386 | 10 | 005861
116440708 | 9 | 007031
116447923 | 7 | 004646
116452862 | 98 | 014477
116455020 | 7 | 007088
116455594 | 15 | 014490
116461039 | 9 | 047612
116461063 | 8 | 007092
116471158 | 6 | 004699
116472766 | 7 | 042023
116481315 | 3 | 003118
116491205 | 3 | 007195
11649316X | 3 | 003187
116500115 | 5 | 005141
116501030 | 3 | 007204
116502347 | 4 | 007211
116519991 | 13 | 061359
116520515 | 9 | 061569
116524030 | 9 | 005192
116531827 | 7 | 014598
116532467 | 10 | 014607
11654533X | 9 | 014642
116550295 | 22 | 007317
116551984 | 14 | 005210
116560479 | 16 | 007374
116561521 | 19 | 005228
116562412 | 5 | 005994
116563532 | 57 | 010534
116564083 | 8 | 014582
11656606X | 8 | 010544
116566523 | 11 | 010452
116568720 | 8 | 010563
116574216 | 75 | 010570
116574461 | 10 | 014700
116575328 | 5 | 014704
11658727X | 4 | 010617
116588373 | 20 | 006028
116591021 | 6 | 010634
116593113 | 16 | 047602
116595140 | 12 | 010635
116599723 | 43 | 006045
116600691 | 9 | 010651
116605960 | 11 | 010666
116608153 | 22 | 014941
11661076X | 14 | 004873
116626836 | 5 | 010744
116627360 | 5 | 019048
116629282 | 5 | 019078
11663703X | 4 | 003395
116651504 | 4 | 007425
116653124 | 4 | 006163
116654325 | 30 | 010858
116657022 | 7 | 061564
116664231 | 4 | 007460
116669977 | 39 | 010875
116678917 | 22 | 032089
116682221 | 20 | 047611
116690658 | 5 | 005432
116698721 | 447 | 005447
11669873X | 3 | 007543
116713712 | 4 | 015267
116720557 | 9 | 005500
11672059X | 9 | 005501
116721251 | 9 | 005505
11672496X | 4 | 011888
116726342 | 5 | 002579
116732415 | 23 | 011900
116733950 | 21 | 019378
116735759 | 12 | 007639
116743239 | 6 | 015290
116746599 | 5 | 005508
116747668 | 2 | 010985
116754354 | 12 | 011021
116757612 | 5 | 006292
116765038 | 23 | 006312
116773758 | 8 | 005550
116786566 | 41 | 007775
11678668X | 6 | 007779
116791691 | 9 | 007786
116795883 | 12 | 005594
116796022 | 5 | 005595
116796979 | 48 | 005600
116797991 | 22 | 005264
116798033 | 14 | 016061
116799943 | 39 | 015714
116805382 | 8 | 024934
116811498 | 4 | 007834
116814144 | 10 | 061871
116819138 | 59 | 015752
116824123 | 3 | 006454
116825456 | 47 | 005637
11683093X | 9 | 005647
116831634 | 31 | 005652
116836253 | 5 | 019494
116838523 | 6 | 019510
116840560 | 28 | 005662
116845694 | 12 | 005690
11684874X | 4 | 015819
116849800 | 5 | 011084
116851554 | 9 | 011100
116859830 | 10 | 015849
116859881 | 19 | 015850
116861665 | 15 | 011150
116865970 | 7 | 011012
116868171 | 89 | 015861
116868961 | 412 | 006578
116869437 | 18 | 006581
116874058 | 227 | 005730
116875186 | 17 | 011164
116875356 | 28 | 045247
116877138 | 14 | 012087
116878231 | 7 | 006602
116879483 | 4 | 006611
116881046 | 20 | 019772
116882735 | 3 | 011190
116897007 | 9 | 007867
116900725 | 5 | 022417
116901284 | 2 | 022405
116908947 | 10 | 047788
116912367 | 10 | 022060
116915978 | 6 | 006698
116917180 | 6 | 011261
116918012 | 6 | 007936
116923008 | 9 | 015922
116927054 | 14 | 006750
116930756 | 5 | 011257
116932228 | 6 | 007985
116932929 | 8 | 007988
116933062 | 45 | 007991
116936363 | 10 | 008009
116941839 | 20 | 012548
116949139 | 4 | 042512
116949376 | 9 | 011309
116953926 | 6 | 008060
116957689 | 5 | 047787
11696068X | 13 | 061822
11696507X | 5 | 011351
116969881 | 10 | 008115
116972890 | 49 | 008012
116973609 | 9 | 025037
116974877 | 26 | 025030
11697687X | 4 | 025026
116984236 | 7 | 061608
116993359 | 7 | 022513
116996595 | 16 | 011417
117003824 | 7 | 012168
117005215 | 9 | 042378
117009709 | 10 | 042373
117016659 | 10 | 022630
117018074 | 11 | 025020
117022101 | 4 | 022599
117025259 | 83 | 011472
117034010 | 6 | 011466
117035564 | 5 | 008284
117036536 | 20 | 008293
117040002 | 12 | 015953
117046736 | 21 | 008308
117064092 | 21 | 008658
117064114 | 15 | 008659
117066540 | 44 | 011552
11706937X | 64 | 008374
117072893 | 8 | 016000
117075213 | 12 | 008432
11707988X | 8 | 022906
117082066 | 9 | 008711
11708560X | 7 | 047607
117106747 | 14 | 023742
117112356 | 34 | 022775
117112461 | 9 | 022774
117114146 | 7 | 017963
117121045 | 9 | 047784
117123536 | 21 | 016039
117124923 | 3 | 008477
117134880 | 15 | 022781
11713662X | 10 | 018093
117136964 | 10 | 018112
117141135 | 5 | 016066
117141550 | 10 | 018128
117141712 | 26 | 018139
117146099 | 11 | 022819
117147001 | 13 | 022813
117149209 | 11 | 018173
117155055 | 15 | 011608
117155691 | 5 | 011613
117171751 | 7 | 012639
11718053X | 23 | 012681
117182826 | 38 | 008895
117183318 | 6 | 002820
117184470 | 47 | 047601
117184888 | 41 | 026467
117185302 | 16 | 002834
117185736 | 8 | 026465
117185744 | 33 | 002838
117191566 | 4 | 022832
117195731 | 26 | 031603
117197203 | 30 | 011640
117200344 | 13 | 008910
117202576 | 12 | 011516
117204587 | 10 | 012761
117207500 | 11 | 047622
117213012 | 7 | 026449
11721423X | 5 | 061875
117221279 | 18 | 026156
117223751 | 26 | 017012
117232114 | 19 | 026129
117241938 | 2 | 008964
117242829 | 8 | 008966
117243302 | 34 | 016943
117244821 | 3 | 047624
117246379 | 10 | 017067
117246697 | 19 | 036802
117254274 | 14 | 000372
117255092 | 28 | 032608
117262056 | 14 | 018318
117264210 | 12 | 017096
117267635 | 9 | 026125
117268607 | 9 | 040047
11726881X | 7 | 040046
11727058X | 6 | 026145
11727318X | 14 | 017427
117273260 | 9 | 033143
117276103 | 9 | 061881
117278572 | 25 | 018422
117280208 | 5 | 011696
117285161 | 12 | 016138
117292761 | 20 | 018998
117296597 | 14 | 018462
117302759 | 7 | 047362
117303275 | 46 | 016148
117304735 | 7 | 024967
117305901 | 15 | 017216
117306754 | 36 | 017220
117314862 | 14 | 039970
117319813 | 7 | 011756
117321265 | 83 | 019007
117325309 | 8 | 017716
117326852 | 12 | 015584
11732969X | 12 | 015602
117331759 | 63 | 019025
117336521 | 4 | 016473
117340693 | 12 | 017734
117342599 | 10 | 016177
117349445 | 16 | 036033
117354589 | 11 | 047621
117354902 | 14 | 016491
117366587 | 16 | 016188
117373869 | 14 | 032041
117373990 | 14 | 016532
117374938 | 13 | 032836
117375284 | 7 | 033179
117376213 | 5 | 042110
117378038 | 47 | 061372
117378143 | 7 | 061922
117390992 | 8 | 032603
117398543 | 16 | 016608
117400750 | 6 | 033184
117401226 | 7 | 035246
117402362 | 2 | 063601
117403245 | 12 | 016216
117407291 | 4 | 035256
117411892 | 16 | 039762
11741218X | 109 | 018698
117416312 | 8 | 036453
117418536 | 7 | 016228
117419214 | 13 | 017593
117419664 | 13 | 047625
117429104 | 11 | 042168
117431257 | 29 | 033762
117432598 | 7 | 016247
11743471X | 47 | 017642
117443107 | 10 | 061876
117456276 | 25 | 040594
117456322 | 12 | 040591
117458627 | 5 | 040251
117462497 | 9 | 016751
117463264 | 7 | 037393
117466913 | 23 | 016379
117468630 | 17 | 038052
117473847 | 52 | 016337
117473979 | 4 | 047790
11747598X | 9 | 016759
117479985 | 10 | 016828
117484512 | 14 | 016803
117485691 | 559 | 016818
117492248 | 7 | 016851
117497797 | 11 | 004556
117497819 | 16 | 004557
117503703 | 4 | 007266
117507245 | 2 | 005131
117508470 | 19 | 016779
11750906X | 3 | 005213
117509760 | 8 | 007394
117511072 | 4 | 004758
117511161 | 10 | 015702
117511331 | 16 | 015706
117511455 | 12 | 015690
117514098 | 5 | 007505
117514527 | 11 | 015687
117527017 | 94 | 014525
117528374 | 9 | 005420
117528684 | 2 | 008091
117534501 | 2 | 000819
117536385 | 23 | 006000
117540110 | 4 | 010373
117543985 | 8 | 006084
117545430 | 12 | 006155
117546909 | 21 | 008426
117547697 | 205 | 019555
117550116 | 9 | 006375
117555290 | 20 | 010733
117557145 | 4 | 019495
117569992 | 6 | 022086
117570370 | 11 | 012177
117571075 | 14 | 018302
117580228 | 10 | 038806
117583286 | 10 | 022448
117583391 | 5 | 001372
117586226 | 48 | 022681
117587540 | 30 | 019752
117591289 | 5 | 006756
117593680 | 10 | 013006
117593907 | 33 | 022757
117595152 | 2 | 010972
117597538 | 5 | 042392
117599026 | 4 | 015177
117600121 | 5 | 030832
117605719 | 6 | 022824
117607738 | 61 | 002125
117612839 | 10 | 011076
117618136 | 6 | 015336
117619930 | 14 | 015441
117621544 | 23 | 002216
117621765 | 4 | 026149
117630004 | 15 | 015397
117630527 | 10 | 002437
117632015 | 6 | 002512
117634271 | 13 | 011194
11763901X | 9 | 038095
117639974 | 4 | 011254
117640026 | 4 | 011256
117640727 | 10 | 006823
117640948 | 15 | 002755
117642401 | 8 | 006918
117646423 | 8 | 015968
117648035 | 93 | 003044
117648280 | 16 | 003052
117652741 | 6 | 017013
117656445 | 9 | 016348
117659908 | 3 | 008963
11766474X | 14 | 003556
117666890 | 117 | 000702
117667412 | 19 | 019019
117669229 | 23 | 002927
117671983 | 7 | 002937
117679151 | 9 | 033177
117680834 | 5 | 017711
117683221 | 11 | 011661
117688290 | 5 | 061931
117694681 | 2 | 009939
117698156 | 12 | 003441
117705624 | 4 | 013907
117710075 | 21 | 005241
117711438 | 7 | 007189
117727148 | 9 | 061528
117732907 | 16 | 000306
117739588 | 8 | 022893
117745383 | 11 | 008081
117746525 | 36 | 000759
117747467 | 5 | 013214
117752878 | 30 | 019416
117752959 | 22 | 028954
117753661 | 31 | 040287
117753823 | 32 | 035937
117756164 | 5 | 010418
117757306 | 26 | 001764
117757330 | 33 | 001794
11775840X | 10 | 005232
117759872 | 27 | 001343
118009591 | 6 | 006077
118500155 | 69 | 000046
118500260 | 500 | 000062
11850035X | 19 | 000066
11850066X | 3946 | 000135
118500686 | 10 | 000141
11850097X | 189 | 000189
118501542 | 154 | 000305
118502670 | 118 | 000475
118503243 | 208 | 003691
118503774 | 28 | 000580
118504126 | 74 | 000634
118505173 | 6 | 000775
118505696 | 8 | 000848
118505718 | 30 | 000851
118505882 | 9 | 000878
118505955 | 12 | 000898
118506269 | 15 | 061478
11850651X | 55 | 001000
118506595 | 6 | 001011
118506617 | 43 | 001018
118506684 | 43 | 001038
118506803 | 75 | 001067
118507281 | 18 | 001156
118507370 | 18 | 001168
118507540 | 5 | 001188
118507664 | 3 | 001203
118507877 | 52 | 001238
118507893 | 63 | 001244
118507931 | 51 | 001251
118508032 | 24 | 001264
118508210 | 4 | 001312
118508288 | 40 | 001336
118508350 | 18 | 001341
118508466 | 12 | 001359
118508490 | 25 | 001368
118508709 | 7 | 001406
118508970 | 411 | 001449
118509071 | 3 | 001465
118509136 | 5 | 001472
118509187 | 4 | 001479
118509225 | 16 | 001490
118509276 | 8 | 001501
11850939X | 6 | 001519
118509500 | 36 | 001537
118509578 | 18 | 001547
118509586 | 175 | 001552
118509721 | 21 | 001573
118509896 | 9 | 001590
118509993 | 34 | 001599
118510134 | 6 | 001625
118510142 | 10 | 001626
118510320 | 120 | 001658
11851136X | 339 | 001814
118511548 | 77 | 001866
11851167X | 6 | 001882
118511807 | 37 | 061562
11851184X | 7 | 001925
118512099 | 52 | 001941
118512250 | 8 | 001968
118512269 | 6 | 001969
118512366 | 73 | 001988
118512528 | 13 | 002003
118512706 | 16 | 002033
118513052 | 85 | 002108
118513168 | 4 | 002126
118513419 | 19 | 002167
118513451 | 15 | 002179
118513567 | 42 | 002191
118513583 | 162 | 002199
118513621 | 54 | 002201
118513818 | 51 | 002226
118513958 | 93 | 002247
118514067 | 20 | 002290
118514253 | 19 | 002342
118514326 | 21 | 002354
118514407 | 42 | 002360
118514490 | 29 | 002379
118514636 | 36 | 002406
118514725 | 6 | 002417
118514768 | 137 | 002421
118514814 | 8 | 002430
118514865 | 8 | 002436
11851492X | 17 | 002439
118514938 | 9 | 002441
11851539X | 8 | 002496
118515799 | 6 | 002580
118515802 | 3 | 002582
118515969 | 196 | 002590
118516175 | 6 | 002607
118516477 | 39 | 002635
118516485 | 21 | 002636
118516515 | 120 | 002639
118516558 | 18 | 002645
118516574 | 100 | 030336
118516701 | 44 | 002653
118516817 | 16 | 002657
118516884 | 11 | 002679
118516906 | 1 | 002680
118517023 | 167 | 002698
118517260 | 4 | 002722
118517287 | 4 | 002724
118517473 | 6 | 002751
118517511 | 93 | 002759
11851752X | 20 | 002761
118517708 | 4 | 002781
118517821 | 5 | 002801
118517880 | 7 | 002806
118518011 | 9 | 002821
118518127 | 8 | 002833
118518739 | 35 | 002944
118518755 | 23 | 002947
118519182 | 23 | 003005
11851928X | 14 | 003019
118519328 | 9 | 003030
118519492 | 68 | 003053
118519522 | 16 | 003056
118520016 | 110 | 003126
118520024 | 243 | 003127
118520113 | 68 | 003157
118520180 | 255 | 003168
118520393 | 16 | 003215
118520776 | 2740 | 003274
118521039 | 12 | 003317
11852111X | 11 | 003327
118521136 | 363 | 003331
118521349 | 16 | 003368
11852142X | 38 | 047615
118521861 | 31 | 003425
118522027 | 25 | 003445
118522140 | 7 | 003472
118522418 | 38 | 003507
118522779 | 42 | 003551
118523023 | 52 | 003593
118523066 | 8 | 003606
118523147 | 5 | 003613
118523325 | 25 | 003636
118523422 | 19 | 003644
118523449 | 268 | 003647
118523481 | 43 | 003653
118523813 | 27 | 003703
118523996 | 5 | 003731
118524305 | 320 | 005883
11852433X | 9 | 003809
118524348 | 461 | 003811
118524518 | 41 | 003839
118524925 | 9 | 003919
118525069 | 11 | 003948
11852514X | 306 | 003966
118525328 | 4 | 003992
118525336 | 21 | 003993
118525476 | 23 | 004000
118525492 | 11 | 004005
118525565 | 63 | 004008
118525735 | 132 | 004033
118525956 | 26 | 004052
118526006 | 24 | 004057
118526014 | 28 | 004058
118526146 | 14 | 004092
118526200 | 12 | 004097
118526251 | 143 | 004104
11852626X | 51 | 004105
118526561 | 78 | 004140
118526855 | 34 | 004173
118527053 | 67 | 004196
11852710X | 27 | 004216
118527177 | 3 | 004227
118527460 | 57 | 004250
118527479 | 14 | 004254
118527533 | 8 | 004263
118527584 | 80 | 004274
118527703 | 7 | 004289
118527754 | 10 | 004297
11852786X | 12 | 004307
118528009 | 53 | 004331
118528114 | 33 | 004347
118528246 | 7 | 004374
118528343 | 183 | 004393
118528548 | 21 | 004433
118528610 | 617 | 004447
118528750 | 156 | 004466
118528912 | 97 | 004481
118528955 | 58 | 004484
118528963 | 459 | 018680
11852903X | 39 | 004510
118529064 | 3 | 004513
118529129 | 13 | 004519
118529269 | 130 | 004780
118529358 | 11 | 004541
118529579 | 404 | 004590
118529668 | 2276 | 004600
118529692 | 12 | 004609
118529706 | 42 | 004610
118529854 | 33 | 004648
118529897 | 5 | 004650
118530046 | 17 | 004679
118530135 | 193 | 015814
118530380 | 74 | 004739
118530755 | 3294 | 004783
118530852 | 4 | 004802
118530909 | 8 | 004810
118530933 | 8 | 004807
11853100X | 316 | 004820
118531220 | 14 | 004850
118531298 | 25 | 004861
118531336 | 35 | 004870
118531352 | 15 | 004872
118531603 | 10 | 004908
118531875 | 34 | 004952
118531905 | 18 | 004960
118531921 | 6 | 004974
118532073 | 58 | 005003
118532162 | 8 | 005029
11853243X | 6 | 005081
118532715 | 32 | 005120
118532847 | 6 | 005133
118532979 | 23 | 005148
118532987 | 66 | 005153
118533320 | 12 | 061870
118533665 | 10 | 005273
118533894 | 29 | 005299
118533940 | 8 | 005311
118533959 | 101 | 005313
118533991 | 16 | 005322
118534033 | 9 | 005325
118534262 | 27 | 005367
118534300 | 283 | 005358
118534327 | 12 | 005388
118534416 | 7 | 005399
118534521 | 25 | 005410
118534653 | 8 | 005441
118534726 | 188 | 005448
118534742 | 118 | 005457
118535005 | 33 | 005486
118535013 | 61 | 005488
118535099 | 6 | 005507
118535269 | 22 | 005537
118535315 | 86 | 005549
118535412 | 14 | 005571
118535463 | 5 | 005574
118535668 | 19 | 005620
118535749 | 28 | 005619
118536079 | 102 | 005627
118536931 | 157 | 005743
118537210 | 27 | 005789
11853727X | 20 | 005795
118537571 | 12 | 005845
118537849 | 3273 | 005897
11853808X | 16 | 005930
11853856X | 59 | 005990
118538691 | 9 | 006016
118538837 | 637 | 006037
118538934 | 4 | 006043
118539124 | 45 | 006083
118540041 | 289 | 006223
118540157 | 484 | 006239
118540173 | 4 | 006241
11854019X | 11 | 006244
118540238 | 15 | 006250
118540319 | 8 | 006258
11854067X | 409 | 006328
118540688 | 23 | 006331
118542095 | 14 | 006505
118542249 | 66 | 006535
118542354 | 24 | 006555
118542419 | 32 | 006570
118542443 | 53 | 006575
118542516 | 48 | 061791
118542672 | 35 | 006599
118542680 | 308 | 006601
118542796 | 66 | 006616
118542850 | 53 | 006628
118543008 | 4 | 006652
118543326 | 18 | 006702
118543628 | 16 | 006748
118543938 | 8 | 006796
118544233 | 53 | 006861
118544381 | 22 | 006881
118544519 | 12 | 006894
118544845 | 30 | 006948
118544853 | 116 | 006951
118544977 | 19 | 006967
118545388 | 869 | 007034
118545493 | 4 | 007043
118545515 | 113 | 007046
118545523 | 5 | 007047
118545604 | 39 | 007071
11854568X | 7 | 007089
118545892 | 63 | 007118
118545930 | 33 | 007130
118545973 | 4 | 007139
118546058 | 42 | 007154
118546317 | 5 | 007206
118546589 | 25 | 007227
118546937 | 58 | 007285
118547070 | 15 | 007292
118547119 | 60 | 007297
118547208 | 21 | 007305
118547240 | 322 | 007314
118547364 | 140 | 007341
118547429 | 17 | 007364
118547542 | 5 | 007383
118547607 | 293 | 007386
118547798 | 115 | 007408
118547925 | 20 | 047785
